 10J/mol/angstrom 
29242.13078688535  -14417.64145902953   -18703.92341754335
16391.20150627393  -7638.375772501484   7305.419811344022
5707.895985836945  12619.30369879049   7290.222161486441
11303.40582684892  -14654.09768546328   -16043.76733902953
591.4422601602502  -16809.71381107728   -392.1320142610772
-2777.071899504827  -3829.810267171757   -535.6899774608494
5590.923366040636  27023.33376111879   -4298.393536847377
13013.7124010032  -6614.849746292746   12622.51673101845
3554.991959575456  -141.0261016402897   -14315.04182288704
11627.60554612907  8368.948611540236   8891.289898409999
-657.9838583233038  -1341.702311287944   7457.378038980706
161.2946617858249  10502.91109685612   -3083.565487784206
6151.467263828089  -10393.80629065563   -11808.90024345765
-12999.15066728897  929.5564497173145   1168.858540869543
3064.861499074185  501.1242695083624   -3433.115482430054
-23428.73473992752  -6950.684162373067   14324.57169023058
-1585.56092742799  15368.16655511731   3321.290483890882
-3384.855287400526  6991.234938298546   -4279.035237733891
-20346.6055375228  32269.03700224783   -15873.43417457643
6060.492051814667  4289.223239702452   9717.618254115498
-885.8002970861172  2608.866187642615   -2576.136569173133
19291.47288591473  -2680.817805015447   20531.15506851011
5925.322246364573  -16311.60055497856   6837.108116705529
-1398.285129530638  6033.727742185412   4264.817560104353
26470.08701238654  15619.15683893392   30223.79173936821
3252.161273092333  8455.312249146624   7038.472192182724
5260.834883622324  -15797.0076331971   -6244.231984951083
-14278.09041075123  30886.53519359343   14778.20233279235
-15417.62721221685  1416.334695797449   -1407.846931391731
6534.109604675396  -7973.201827339669   -5369.652939449286
28227.82737587785  15112.51051858692   32385.2416871778
1539.619437836779  -3235.644186455398   -120.036748255968
-7522.464862363119  8535.067581331801   874.4554197222957
-13241.33240616223  5537.957522341945   -32861.86038033441
397.912940008408  -6630.81141922058   2222.353021198893
-5633.221857155008  -10191.97477602675   6240.987657855553
4227.124087056955  10717.48386581628   5036.49026749837
227.2878466689405  3390.199716146851   -21702.03982481864
-4045.139938946931  13201.96051288678   5740.871685146781
3481.679228532722  24960.78036624461   -11428.90880575538
174.4137455498518  2234.917080939215   -3052.822894459223
-13174.80697181969  -328.7562563131429   -3064.497535317129
-14948.90006738037  23414.10373688245   -13120.09102815476
-1758.00394381625  -2106.108058485968   7075.383732109998
-3037.266561825389  -903.0288979187981   5109.946025316503
10591.51024515718  22680.3230966679   3186.598605621072
1195.663872624268  -12910.55567425166   6959.347757416875
618.7510557525069  -5222.392235943442   8739.264447963418
23193.192142418  14997.48388182111   23750.5288928036
16980.9292258118  792.5611365515853   -6290.105503466248
-1679.234627804152  6337.758595447103   5222.339433598394
-25983.44135472983  -8301.845201451026   -8281.855189191325
401.8006307837219  2977.156959313755   11364.45555179555
6119.100564513213  -12797.53617201868   -5571.55877132854
25191.28548590164  -13590.58928946159   -12339.39811619356
-11137.27843454007  -11363.37842373239   -3281.845053410115
-271.99096418361  15607.13787202807   -6208.424127886053
-3228.264578736083  -15375.48692068902   -7018.80638176788
4632.642975703387  -332.4401074334843   -9238.01486624706
7718.119992627922  -2782.33943504572   -1443.998391062256
7537.157229875559  -30972.08686498358   9105.06022551682
-11530.74502947253  3942.387956205485   3623.016924134698
13508.33101153068  2781.981898469939   -2568.020460261161
22956.25271341543  96.47104356670182   31637.23779629344
-5514.991519417303  -1705.742019970935   -17836.03621424807
-16866.19692956459  4543.885781958599   -4169.530036228561
6332.38551925566  19910.58140563127   27678.57137707899
6914.87339494157  11027.94757850016   -4677.920176472961
-1039.646165230855  -1985.105046059971   7323.684534478417
12551.7643011915  -2871.945021117147   35435.4475145109
7892.301601887527  -15144.2567872213   -11261.58211384504
2031.554231780186  10092.21491128036   9907.153847036103
15457.75731132684  9734.372615464803   101.110277497785
7015.551660091986  957.5271614328499   -8744.162135874842
-3398.906388985109  9225.222445794554   9375.538750896692
1577.050188751979  -12303.41358916991   -10122.18893926201
-459.8256522300439  -9950.757897338846   -9325.355544766828
-3249.944756337142  -6311.557728840694   -12027.43231509208
18055.00299002099  8574.320437767452   12716.80647424475
2522.488583701091  6170.788063217842   -293.6805753136333
923.0715548229917  4932.732478444898   -7423.814601725226
-6608.2672521406  -29772.35681522702   10261.98859787562
6185.581588304057  8874.391776426241   -69.43951191368458
-9563.20641197493  -9334.961678805921   -5479.165504705196
2541.507553794685  16711.870283115   -25133.80264624737
14990.5888114842  25201.02780293231   17796.65033083073
-9401.067068283051  13631.05515011136   -1282.819999386846
-20258.06458172413  -10262.33811302085   -10098.93072878547
-3833.851621294194  -6365.800436205671   1085.874500437306
14165.44809814228  -15712.57009784455   -1047.016700433785
16185.99944798085  16087.3046511264   -7652.68666861159
6847.541270332787  -6132.957182210875   -2458.454193002071
-5980.978329897147  -269.5013313330705   -5021.736946484003
-8573.456501873077  14536.20762930434   12738.01648837964
-1321.113710283075  7922.554454926552   -4151.459531729244
11105.47356189404  1484.081949586092   -7375.21694901886
9008.511749811143  -8731.042975948914   -27540.39946538524
6392.763558473026  -7280.233875442738   -4009.033439134859
2699.95870219207  -10264.65299560251   17513.1844466703
6096.123656516238  -23813.33811526953   11144.62072841996
-11750.42270964613  -3422.805217756691   -3587.206102435828
3189.711967428846  11096.81028914278   -11656.97847345182
10127.72576876879  -3581.163043502256   13525.57282935005
-6404.875170751214  -2365.066192892951   -2197.700569807166
-315.1132754217547  18173.64847976486   6800.958242883959
3476.082606877701  19120.55292951631   -6069.636702735482
-4810.334260011231  68.19152654247368   -7808.349967508788
-13154.14043393419  -10155.83618541834   1776.547674239134
-24308.78154853521  22979.81930136329   -24293.48083001861
16085.09225414819  -2250.318343149329   3560.037306112795
-2261.845034795688  -3388.196753839156   -599.3866879841958
12072.05245315472  -15977.18983712402   -5496.058108355252
549.491521830788  3531.773078889925   4136.94942133561
-8080.399437810069  5960.243384557218   9167.506592037033
8308.347731112632  -31859.26722258442   -24561.00218524274
571.9947887586504  5917.897858694991   14001.4039659458
-7829.568264242681  6280.613223146195   3591.570176195341
12118.76085222497  -1522.629980609519   -14880.33760169185
-8729.232812239616  16102.49600103802   -3232.320691889695
-1995.826349261309  -997.2691899847999   -7327.855419395703
-21555.69843499278  15487.14330903762   14124.75963598574
10821.35634142288  4862.045957197826   7557.331950908627
6424.334844786067  5033.669662166954   4004.650441957482
20804.87957992013  8995.897628192164   -3379.408657108891
-12332.27746687221  -3754.437536024268   4289.283962520993
-7959.933243870536  269.0657967084895   4787.976968650293
-4072.529508815054  -4504.135413435842   1005.693538877806
-5886.367378447701  -6430.286112783148   5322.223999929596
13902.99544530991  5263.760559673478   156.3409934900367
-31879.15358177558  -6738.306121170186   -10407.09371269549
2095.223155454779  2198.801696048327   1648.374909756636
5128.580972233417  9891.341778882996   5896.732737077923
5740.470388484452  -13054.68147109462   -27812.91095660645
12821.01003745817  -2392.904093562643   9259.636317003711
-6703.090508027572  6132.176207192316   10635.03484429111
-4983.811320901685  -3589.489767604575   -6321.382797125282
15669.50840637838  3409.119340093655   8672.021882203
2793.430465994772  11940.84964653553   21694.82012000941
21230.23160990254  -27100.08890148098   -9768.61262804838
-524.8665680690765  3714.760220510535   -11534.48380182061
1925.286749882623  1659.514065183168   666.8818907510394
5418.755044500201  -17580.43099046248   -9360.343161730334
8766.652319502227  9947.333543753097   -4406.795266529497
-8576.471096639882  3313.608044996167   -2548.435980794977
6789.893735209345  -38403.67054638037   -13488.040161753
-2726.037472189579  8102.398391123257   -11438.76988743445
-6694.035658306668  13236.40566325354   10341.81501080018
-24495.14127935856  29012.58224015682   12377.66777621248
-5038.56294998925  3292.814889459844   -6684.453025011471
2625.591974475493  -7707.480495198917   5504.25913732884
16273.91651851695  -15550.55319818506   -20535.84708237077
4909.1900881364  -3864.715624032637   7476.965654510937
-5668.387184598505  7952.786963648312   -17022.41015940096
-6473.894009313091  19803.67806179521   -3605.118873429853
-4473.980097236111  2762.446471276261   -2253.934438541342
-5509.850026652118  -5551.760680278368   -5107.695794161044
-14829.11004097432  -19614.18440545567   22708.98667024364
790.1190316208117  -7432.254890515595   -9419.906944486551
-6026.507566300481  12038.20030283076   1341.40349395066
4988.293526240173  -8004.788234981373   36691.29239215557
5785.080066715031  -4683.022188608222   -5874.135900572224
-14394.23045139753  10871.60332717254   -11672.18349328194
5496.744554569857  -14785.31856782333   -16562.00300797079
-18989.07196738131  8116.78499874639   21486.25671886152
11822.92857819411  17266.06464932703   5976.0712664283
2353.314236927292  5679.850227448417   14058.06538500031
-3302.449024363691  -2194.056087262146   5191.24759481312
-9653.161437653409  -11371.22852542365   -17731.68780051567
26154.74857250044  -370.267964609872   22328.6364763291
2212.490547147097  -4224.426140917284   -6397.595954758266
10098.56630757258  -4336.022578651953   9863.852488924427
19709.05785510803  2341.02661481159   24748.84933318793
-3588.497639701083  1211.239767680384   -17784.9163766964
-360.4121381180073  1986.611947719919   -4404.669136333197
-1331.088422630203  -483.3530530027645   -22361.59300702092
-8543.887355833907  -14060.36728326964   3007.892031386538
-782.5871839324147  -3958.883602627595   2792.677024431526
25277.97089063035  -1316.391158841577   -21427.24514270751
-15724.40059880011  10697.94229095026   12896.35645093032
17590.90840132902  -4313.99266045845   7272.095936114814
-19882.38482181021  -14709.16107951526   12262.58125731535
3900.837335300953  7823.172050588897   -3302.909077749098
3411.100057332347  6002.97465783739   -20212.46207128487
27803.51242920794  6556.289664833832   -49.58115754114452
1156.180814731003  -1159.57866759011   -5547.86575799656
65.5897177160041  -7905.977370109269   -8362.445423666335
2674.934878552625  9168.130861592288   11765.90682579746
-11984.6332511347  -5969.010567636194   7628.682888143707
-8133.497247897143  -15220.57496918525   -7496.896141552575
-10676.63559659047  9670.953597251179   10006.9751967283
-1695.685525332102  -689.1381663165488   -7414.636964603053
3795.817076384718  -504.2852755342187   11082.68117266651
-9842.563310410604  34534.87464833494   -11288.36806121627
12909.29939772926  -8585.91687936581   6231.590202100163
-5825.424086560112  -14110.13317997178   -9941.03080265485
3160.821660877022  -24394.65925456552   12228.6168150107
3766.138502723954  2303.198900769028   -5291.881760932913
-559.1818547437233  6524.639182528086   2457.506537108258
-160.730004997442  6622.940792279825   15584.90103048274
3633.428098193965  -3445.162070744266   2000.088029669545
7142.224030024738  11067.51964193079   4185.485288145227
3189.955929262625  -21816.81226891329   10328.52449163624
-13557.95381339268  -8165.341339431601   -3700.220143796827
-235.1817809280655  -4534.616249661491   -3910.165259353138
19705.8333292574  -7962.792977392782   1899.945828498847
-2726.857722795733  -1324.250097334336   183.6943405183585
-12723.52961346824  6102.803760214697   -1536.224649471972
-10161.97129934292  -1080.574489143074   -16845.71213328904
116.6759296474287  -8043.723595400561   -179.5801515059212
9374.279382095276  -8140.560880349144   -3415.982185731836
-2653.005242507841  14877.11690553609   -1931.447914320034
8295.505681422492  2035.090507429983   14441.2019112229
4066.573451877579  -11817.62678893746   -3303.710122986069
22100.70548601964  8469.441254742263   -3709.150505119318
6782.55411666834  -2674.280795664204   6058.128626088212
-4123.958233914303  -2538.014834002463   -1310.442154752353
-26496.16182192047  -1214.117528108135   -17642.57052777098
8030.166236719055  11128.46325993098   -4829.617538682784
9415.709806958159  -2871.205039274093   -13015.85258330566
-15648.0044061482  -4560.719896946537   -35931.92705170189
-4894.575867509026  9385.292066441982   3023.222336394042
-7078.09730450028  -11608.53565024073   -13977.65769457949
-1720.463114570054  18066.03959985358   18887.53786714618
25939.14961308188  1265.66928910707   3802.046145089538
-15064.66439753664  5954.393967442653   -1586.269675820084
10537.32188120455  -14085.36626432916   -35290.49045541716
17312.47009535382  1350.513358722127   9958.279258531695
6855.556376647581  -2344.490222771909   357.5453395041102
-6175.373672210509  7511.52289682886   12157.45948159114
-3078.734283431815  -4257.408056598193   7771.530091042123
-13645.08055361813  15680.03201493644   -4246.756669920297
4859.731366328951  -3974.285889222088   -524.6569518908549
-11894.4643033713  6976.340373693394   3198.792451192823
5878.653393683884  -2164.434861264317   20967.70517076474
-8354.747684263915  -39114.34492167665   9770.156297173839
-11819.00543629524  5196.99819394957   1179.975381042077
5273.311696405672  -8081.498400127318   -2735.066227885066
-6935.650718942308  2016.496243321345   -5513.018326528821
20686.26310993572  -6648.735255343349   -676.455382873805
-157.6694240896344  3794.849202128708   14260.38517952987
-23506.36953663037  -5313.756447718243   -20042.88432038673
-1906.76609826968  15453.26666844989   17781.40588751317
14137.53380573389  6546.035327754491   -3932.117613023677
-11662.76892985931  -1837.338228068203   18845.4330075463
824.3448447035577  -5397.542751021847   -7847.39531098299
-12249.32009386916  -875.7759496628207   -7802.84903244885
-3335.219431737216  19592.84882521275   16193.30190906689
-10251.93990593554  -1614.046115582463   -3491.37978181316
3843.011828409539  -10237.82751486841   -9336.65905589823
-8539.631895754972  12589.65270870911   4003.66210615725
-3748.855939903764  -953.2244763392513   492.8183820514183
